Penta_Quartile	Q1-Q2	Q1-Q2	>Q3	<Q1	Q2-Q3	Q1-Q2	Q2-Q3	Q1-Q2	Q2-Q3	<Q1	>Q3	>Q3	<Q1	>Q3	Q1-Q2	>Q3	Q2-Q3	<Q1	Q1-Q2	>Q3	>Q3	<Q1	Q2-Q3	Q1-Q2	Q2-Q3	Q1-Q2	Q2-Q3	<Q1	>Q3	>Q3	<Q1	>Q3	Q1-Q2	>Q3	Q2-Q3	<Q1
Sex	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Paenibacillaceae|D_5__Paenibacillus|NA	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0001578704	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae	4.798353e-03	7.169889e-04	6.936490e-02	4.847981e-04	8.185560e-03	2.263951e-02	2.002137e-02	1.456286e-03	2.339159e-03	5.924858e-03	0.000000e+00	1.760048e-02	3.579854e-03	7.543679e-03	6.574532e-03	6.540387e-05	1.452042e-02	1.679240e-03	2.975712e-03	1.372259e-03	1.385535e-02	1.327533e-01	1.083815e-03	3.336299e-04	3.734035e-03	3.283419e-03	9.450775e-04	5.179503e-03	1.102541e-02	1.609928e-02	6.793185e-03	1.472626e-02	7.277709e-04	0.000000e+00	8.655454e-03	9.706382e-04
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae|D_5__Jeotgalicoccus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01553862	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01201533	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae|D_5__Jeotgalicoccus|D_6__uncultured_bacterium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01553862	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01201533	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae|D_5__S31	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002061856	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae|D_5__S31|Ambiguous_taxa	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002061856	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae|D_5__Staphylococcus	4.798353e-03	7.169889e-04	6.936490e-02	4.847981e-04	8.185560e-03	2.263951e-02	2.002137e-02	1.456286e-03	2.339159e-03	5.924858e-03	0.000000e+00	0.000000e+00	3.579854e-03	7.543679e-03	6.574532e-03	6.540387e-05	1.452042e-02	1.679240e-03	2.975712e-03	1.372259e-03	1.385535e-02	1.327533e-01	1.083815e-03	3.336299e-04	3.734035e-03	3.283419e-03	9.450775e-04	5.179503e-03	1.102541e-02	4.083950e-03	6.793185e-03	1.472626e-02	7.277709e-04	0.000000e+00	8.655454e-03	9.706382e-04
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae|D_5__Staphylococcus|D_6__Staphylococcus_aureus	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0011112620	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003979901	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae|D_5__Staphylococcus|D_6__uncultured_bacterium	0.0000000000	0.0000000000	0.0126184112	0.0000000000	0.0000000000	0.0089497993	0.0127963773	0.0000000000	0.0023391589	0.0059248584	0.0000000000	0.0000000000	0.0000000000	0.0056933423	0.0021641168	0.0000000000	0.0067889230	0.0005679784	0.0000000000	0.0004493236	0.0022032965	0.1327533144	0.0000000000	0.0003336299	0.0014851275	0.0028854286	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0037739918	0.0077962578	0.0007277709	0.0000000000	0.0055080161	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Bacillales|D_4__Staphylococcaceae|D_5__Staphylococcus|NA	4.798353e-03	7.169889e-04	5.674649e-02	4.847981e-04	8.185560e-03	1.368971e-02	7.224992e-03	1.456286e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.579854e-03	1.850336e-03	4.410415e-03	6.540387e-05	7.731498e-03	0.000000e+00	2.975712e-03	9.229349e-04	1.165205e-02	0.000000e+00	1.083815e-03	0.000000e+00	2.248907e-03	0.000000e+00	9.450775e-04	5.179503e-03	1.102541e-02	4.083950e-03	3.019193e-03	6.930007e-03	0.000000e+00	0.000000e+00	3.147438e-03	9.706382e-04
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales	0.000000e+00	6.135060e-04	8.927435e-03	3.462844e-04	6.607248e-03	5.209359e-03	5.495065e-03	8.035032e-03	4.898812e-03	0.000000e+00	2.931676e-02	1.661437e-02	5.842980e-03	2.956980e-02	6.821077e-03	7.043494e-05	4.008925e-03	8.643149e-05	1.069648e-02	1.287251e-03	4.830304e-03	0.000000e+00	2.430373e-03	2.446619e-03	1.743964e-02	6.616586e-03	2.646217e-03	9.726396e-03	5.253384e-03	8.798625e-03	0.000000e+00	1.061157e-02	1.498352e-03	0.000000e+00	1.475361e-02	0.000000e+00
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Aerococcaceae	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002060649	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002380990	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Aerococcaceae|D_5__Facklamia	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002060649	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Aerococcaceae|D_5__Facklamia|D_6__uncultured_bacterium	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002060649	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Aerococcaceae|D_5__Ignavigranum	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00238099	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Aerococcaceae|D_5__Ignavigranum|D_6__uncultured_bacterium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00238099	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Carnobacteriaceae	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009607515	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0019301914	0.0008986472	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0008370686	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0021223146	0.0000000000	0.0000000000	0.0098357431	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Carnobacteriaceae|D_5__Alloiococcus	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0019301914	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0008370686	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0021223146	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Carnobacteriaceae|D_5__Alloiococcus|D_6__uncultured_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0019301914	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0008370686	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0021223146	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Carnobacteriaceae|D_5__Dolosigranulum	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0008986472	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0098357431	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Carnobacteriaceae|D_5__Dolosigranulum|D_6__uncultured_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0008986472	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0098357431	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Carnobacteriaceae|D_5__Granulicatella	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009607515	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Carnobacteriaceae|D_5__Granulicatella|D_6__uncultured_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009607515	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Enterococcaceae	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0203537	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Enterococcaceae|D_5__Enterococcus	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0203537	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Enterococcaceae|D_5__Enterococcus|D_6__uncultured_bacterium	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0203537	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Lactobacillaceae	0.000000e+00	1.995742e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.741501e-03	0.000000e+00	5.305769e-03	0.000000e+00	0.000000e+00	0.000000e+00	7.679665e-03	0.000000e+00	0.000000e+00	1.027271e-04	7.043494e-05	4.008925e-03	8.643149e-05	2.975712e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.759409e-04	0.000000e+00	0.000000e+00	5.258580e-03	0.000000e+00	1.356060e-03	0.000000e+00	6.063756e-04	0.000000e+00	0.000000e+00	1.278647e-03	0.000000e+00
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Lactobacillaceae|D_5__Lactobacillus	0.000000e+00	1.995742e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.741501e-03	0.000000e+00	5.305769e-03	0.000000e+00	0.000000e+00	0.000000e+00	7.679665e-03	0.000000e+00	0.000000e+00	1.027271e-04	7.043494e-05	4.008925e-03	8.643149e-05	2.975712e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.759409e-04	0.000000e+00	0.000000e+00	5.258580e-03	0.000000e+00	1.356060e-03	0.000000e+00	6.063756e-04	0.000000e+00	0.000000e+00	1.278647e-03	0.000000e+00
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Lactobacillaceae|D_5__Lactobacillus|Ambiguous_taxa	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001897833	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Lactobacillaceae|D_5__Lactobacillus|D_6__Lactobacillus_fermentum	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.027271e-04	7.043494e-05	0.000000e+00	8.643149e-05	1.930191e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Lactobacillaceae|D_5__Lactobacillus|D_6__uncultured_bacterium	0.0000000000	0.0001995742	0.0000000000	0.0000000000	0.0000000000	0.0017415007	0.0000000000	0.0053057691	0.0000000000	0.0000000000	0.0000000000	0.0076796653	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0040089246	0.0000000000	0.0010455203	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009759409	0.0000000000	0.0000000000	0.0033607465	0.0000000000	0.0013560605	0.0000000000	0.0006063756	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Lactobacillaceae|D_5__Lactobacillus|NA	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001278647	0.000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Streptococcaceae	0.0000000000	0.0004139318	0.0089274350	0.0003462844	0.0066072479	0.0034678580	0.0034344154	0.0027292632	0.0048988122	0.0000000000	0.0293167634	0.0089347079	0.0058429802	0.0082553464	0.0067183498	0.0000000000	0.0000000000	0.0000000000	0.0057905742	0.0003886042	0.0048303038	0.0000000000	0.0024303731	0.0024466192	0.0164636992	0.0066165862	0.0018091484	0.0044678159	0.0052533837	0.0050615746	0.0000000000	0.0078828829	0.0014983518	0.0000000000	0.0036392249	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Streptococcaceae|D_5__Lactococcus	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0004391611	0.0000000000	0.0000000000	0.0010832990	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0002700221	0.0009884548	0.0000000000	0.0000000000	0.0000000000	0.0009095634	0.0006849608	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Streptococcaceae|D_5__Lactococcus|NA	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0004391611	0.0000000000	0.0000000000	0.0010832990	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0002700221	0.0009884548	0.0000000000	0.0000000000	0.0000000000	0.0009095634	0.0006849608	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Streptococcaceae|D_5__Streptococcus	0.0000000000	0.0004139318	0.0089274350	0.0003462844	0.0066072479	0.0030286969	0.0034344154	0.0027292632	0.0038155132	0.0000000000	0.0293167634	0.0089347079	0.0058429802	0.0082553464	0.0067183498	0.0000000000	0.0000000000	0.0000000000	0.0057905742	0.0003886042	0.0048303038	0.0000000000	0.0024303731	0.0024466192	0.0164636992	0.0066165862	0.0015391262	0.0034793611	0.0052533837	0.0050615746	0.0000000000	0.0069733195	0.0008133910	0.0000000000	0.0036392249	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Streptococcaceae|D_5__Streptococcus|D_6__uncultured_bacterium	0.0000000000	0.0004139318	0.0089274350	0.0003462844	0.0066072479	0.0030286969	0.0034344154	0.0027292632	0.0038155132	0.0000000000	0.0293167634	0.0089347079	0.0058429802	0.0082553464	0.0067183498	0.0000000000	0.0000000000	0.0000000000	0.0057905742	0.0003886042	0.0048303038	0.0000000000	0.0024303731	0.0024466192	0.0148512751	0.0066165862	0.0015391262	0.0034793611	0.0052533837	0.0050615746	0.0000000000	0.0069733195	0.0008133910	0.0000000000	0.0036392249	0.0000000000
D_0__Bacteria|D_1__Firmicutes|D_2__Bacilli|D_3__Lactobacillales|D_4__Streptococcaceae|D_5__Streptococcus|D_6__uncultured_organism	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001612424	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
